user_id,sub_id,cost,start_date,recurring_length,alert_id,sort_group,user_notes,cancelled,rating
6636,27,20,2021-8-24,monthly,1,games,This is a note for user 6636 subscription 1.,False,5
6636,26,17,2021-4-4,monthly,1,games,This is a note for user 6636 subscription 2.,False,4
6636,35,7,2021-6-4,monthly,1,books,This is a note for user 6636 subscription 3.,False,5
6637,32,3,2021-5-28,monthly,1,books,This is a note for user 6637 subscription 1.,False,5
6637,1,14,2021-1-15,monthly,1,tv and movies,This is a note for user 6637 subscription 2.,False,3
6637,19,16,2021-11-10,monthly,1,music,This is a note for user 6637 subscription 3.,False,5
6637,24,18,2021-11-23,monthly,1,games,This is a note for user 6637 subscription 4.,False,5
6637,27,19,2021-9-1,monthly,1,games,This is a note for user 6637 subscription 5.,False,4
6638,24,12,2021-1-17,monthly,1,games,This is a note for user 6638 subscription 1.,False,5
6638,9,8,2021-5-3,monthly,1,tv and movies,This is a note for user 6638 subscription 2.,False,5
6638,22,18,2021-11-21,monthly,1,games,This is a note for user 6638 subscription 3.,False,2
6639,32,3,2021-5-23,monthly,1,books,This is a note for user 6639 subscription 1.,False,5
6639,33,18,2021-12-11,monthly,1,books,This is a note for user 6639 subscription 2.,False,4
6639,34,18,2021-9-21,monthly,1,books,This is a note for user 6639 subscription 3.,False,5
6639,35,7,2021-1-11,monthly,1,books,This is a note for user 6639 subscription 4.,False,1
6639,13,12,2021-10-27,monthly,1,music,This is a note for user 6639 subscription 5.,False,5
6639,20,15,2021-11-25,monthly,1,music,This is a note for user 6639 subscription 6.,False,5
6639,26,14,2021-4-14,monthly,1,games,This is a note for user 6639 subscription 7.,False,3
6639,28,6,2021-6-11,monthly,1,games,This is a note for user 6639 subscription 8.,False,5
6640,33,6,2021-3-9,monthly,1,books,This is a note for user 6640 subscription 1.,False,4
6640,13,19,2021-7-28,monthly,1,music,This is a note for user 6640 subscription 2.,False,4
6641,33,10,2021-8-16,monthly,1,books,This is a note for user 6641 subscription 1.,False,4
6641,6,12,2021-5-28,monthly,1,tv and movies,This is a note for user 6641 subscription 2.,False,4
6641,11,3,2021-4-15,monthly,1,music,This is a note for user 6641 subscription 3.,False,5
6641,16,2,2021-11-18,monthly,1,music,This is a note for user 6641 subscription 4.,False,3
6641,18,5,2021-11-11,monthly,1,music,This is a note for user 6641 subscription 5.,False,4
6642,1,8,2021-2-11,monthly,1,tv and movies,This is a note for user 6642 subscription 1.,False,2
6642,3,20,2021-5-28,monthly,1,tv and movies,This is a note for user 6642 subscription 2.,False,5
6642,4,1,2021-8-20,monthly,1,tv and movies,This is a note for user 6642 subscription 3.,False,4
6642,9,18,2021-4-26,monthly,1,tv and movies,This is a note for user 6642 subscription 4.,False,2
6642,17,9,2021-6-24,monthly,1,music,This is a note for user 6642 subscription 5.,False,5
6642,29,17,2021-5-18,monthly,1,games,This is a note for user 6642 subscription 6.,False,4
6642,30,19,2021-12-3,monthly,1,games,This is a note for user 6642 subscription 7.,False,4
6643,9,6,2021-1-27,monthly,1,tv and movies,This is a note for user 6643 subscription 1.,False,4
6643,2,16,2021-8-19,monthly,1,tv and movies,This is a note for user 6643 subscription 2.,False,4
6643,35,18,2021-5-5,monthly,1,books,This is a note for user 6643 subscription 3.,False,3
6644,19,6,2021-9-9,monthly,1,music,This is a note for user 6644 subscription 1.,False,4
6644,38,20,2021-3-10,monthly,1,food,This is a note for user 6644 subscription 2.,False,5
6645,1,12,2021-8-16,monthly,1,tv and movies,This is a note for user 6645 subscription 1.,False,3
6645,2,19,2021-6-28,monthly,1,tv and movies,This is a note for user 6645 subscription 2.,False,3
6645,33,6,2021-1-6,monthly,1,books,This is a note for user 6645 subscription 3.,False,5
6645,8,14,2021-2-4,monthly,1,tv and movies,This is a note for user 6645 subscription 4.,False,3
6645,10,4,2021-1-24,monthly,1,tv and movies,This is a note for user 6645 subscription 5.,False,5
6645,25,20,2021-1-6,monthly,1,games,This is a note for user 6645 subscription 6.,False,5
6645,29,17,2021-1-9,monthly,1,games,This is a note for user 6645 subscription 7.,False,3
6645,30,12,2021-8-27,monthly,1,games,This is a note for user 6645 subscription 8.,False,5
6646,9,12,2021-12-17,monthly,1,tv and movies,This is a note for user 6646 subscription 1.,False,3
6647,1,19,2021-3-23,monthly,1,tv and movies,This is a note for user 6647 subscription 1.,False,5
6647,35,18,2021-12-26,monthly,1,books,This is a note for user 6647 subscription 2.,False,4
6647,4,11,2021-9-20,monthly,1,tv and movies,This is a note for user 6647 subscription 3.,False,4
6647,6,12,2021-7-8,monthly,1,tv and movies,This is a note for user 6647 subscription 4.,False,3
6647,9,7,2021-3-21,monthly,1,tv and movies,This is a note for user 6647 subscription 5.,False,2
6647,10,20,2021-9-13,monthly,1,tv and movies,This is a note for user 6647 subscription 6.,False,4
6647,17,7,2021-7-2,monthly,1,music,This is a note for user 6647 subscription 7.,False,3
6647,19,9,2021-12-5,monthly,1,music,This is a note for user 6647 subscription 8.,False,3
6648,35,17,2021-6-22,monthly,1,books,This is a note for user 6648 subscription 1.,False,4
6648,3,10,2021-6-16,monthly,1,tv and movies,This is a note for user 6648 subscription 2.,False,5
6648,6,8,2021-6-28,monthly,1,tv and movies,This is a note for user 6648 subscription 3.,False,4
6648,7,12,2021-1-11,monthly,1,tv and movies,This is a note for user 6648 subscription 4.,False,3
6648,10,7,2021-3-13,monthly,1,tv and movies,This is a note for user 6648 subscription 5.,False,3
6648,16,7,2021-11-18,monthly,1,music,This is a note for user 6648 subscription 6.,False,2
6649,37,4,2021-5-4,monthly,1,food,This is a note for user 6649 subscription 1.,False,5
6649,38,1,2021-10-14,monthly,1,food,This is a note for user 6649 subscription 2.,False,2
6649,39,5,2021-11-7,monthly,1,food,This is a note for user 6649 subscription 3.,False,3
6649,40,1,2021-10-22,monthly,1,food,This is a note for user 6649 subscription 4.,False,4
6649,17,4,2021-5-2,monthly,1,music,This is a note for user 6649 subscription 5.,False,5
6649,21,16,2021-4-13,monthly,1,games,This is a note for user 6649 subscription 6.,False,4
6650,24,6,2021-8-6,monthly,1,games,This is a note for user 6650 subscription 1.,False,5
6650,27,8,2021-8-17,monthly,1,games,This is a note for user 6650 subscription 2.,False,2
6650,14,17,2021-6-2,monthly,1,music,This is a note for user 6650 subscription 3.,False,4
6650,31,3,2021-5-14,monthly,1,books,This is a note for user 6650 subscription 4.,False,5
6651,1,4,2021-3-18,monthly,1,tv and movies,This is a note for user 6651 subscription 1.,False,3
6651,20,14,2021-1-9,monthly,1,music,This is a note for user 6651 subscription 2.,False,5
6651,37,1,2021-3-1,monthly,1,food,This is a note for user 6651 subscription 3.,False,2
6651,38,4,2021-5-13,monthly,1,food,This is a note for user 6651 subscription 4.,False,3
6652,40,12,2021-2-4,monthly,1,food,This is a note for user 6652 subscription 1.,False,4
6652,27,16,2021-2-14,monthly,1,games,This is a note for user 6652 subscription 2.,False,4
6652,28,5,2021-9-1,monthly,1,games,This is a note for user 6652 subscription 3.,False,4
6652,21,14,2021-12-25,monthly,1,games,This is a note for user 6652 subscription 4.,False,1
6653,36,19,2021-5-18,monthly,1,food,This is a note for user 6653 subscription 1.,False,3
6653,5,14,2021-1-11,monthly,1,tv and movies,This is a note for user 6653 subscription 2.,False,4
6653,38,2,2021-6-15,monthly,1,food,This is a note for user 6653 subscription 3.,False,4
6653,39,20,2021-4-1,monthly,1,food,This is a note for user 6653 subscription 4.,False,4
6653,6,11,2021-1-27,monthly,1,tv and movies,This is a note for user 6653 subscription 5.,False,5
6653,8,12,2021-4-24,monthly,1,tv and movies,This is a note for user 6653 subscription 6.,False,5
6653,16,8,2021-5-9,monthly,1,music,This is a note for user 6653 subscription 7.,False,1
6654,36,16,2021-4-17,monthly,1,food,This is a note for user 6654 subscription 1.,False,5
6654,5,16,2021-12-7,monthly,1,tv and movies,This is a note for user 6654 subscription 2.,False,5
6654,6,17,2021-9-1,monthly,1,tv and movies,This is a note for user 6654 subscription 3.,False,2
6654,23,20,2021-4-17,monthly,1,games,This is a note for user 6654 subscription 4.,False,4
6654,24,4,2021-8-20,monthly,1,games,This is a note for user 6654 subscription 5.,False,5
6654,25,4,2021-3-5,monthly,1,games,This is a note for user 6654 subscription 6.,False,3
6654,31,2,2021-5-20,monthly,1,books,This is a note for user 6654 subscription 7.,False,5
6655,32,19,2021-7-7,monthly,1,books,This is a note for user 6655 subscription 1.,False,5
6655,33,14,2021-5-28,monthly,1,books,This is a note for user 6655 subscription 2.,False,5
6655,34,18,2021-6-13,monthly,1,books,This is a note for user 6655 subscription 3.,False,5
6655,36,7,2021-3-8,monthly,1,food,This is a note for user 6655 subscription 4.,False,3
6655,17,1,2021-6-21,monthly,1,music,This is a note for user 6655 subscription 5.,False,3
6655,21,18,2021-1-1,monthly,1,games,This is a note for user 6655 subscription 6.,False,4
6656,34,20,2021-11-5,monthly,1,books,This is a note for user 6656 subscription 1.,False,3
6656,40,11,2021-12-2,monthly,1,food,This is a note for user 6656 subscription 2.,False,4
6656,22,12,2021-4-12,monthly,1,games,This is a note for user 6656 subscription 3.,False,3
6656,23,12,2021-5-16,monthly,1,games,This is a note for user 6656 subscription 4.,False,5
6656,25,2,2021-10-7,monthly,1,games,This is a note for user 6656 subscription 5.,False,3
6656,26,13,2021-10-21,monthly,1,games,This is a note for user 6656 subscription 6.,False,2
6656,27,1,2021-11-17,monthly,1,games,This is a note for user 6656 subscription 7.,False,5
6656,29,16,2021-5-3,monthly,1,games,This is a note for user 6656 subscription 8.,False,2
6657,35,5,2021-7-11,monthly,1,books,This is a note for user 6657 subscription 1.,False,1
6657,4,1,2021-3-2,monthly,1,tv and movies,This is a note for user 6657 subscription 2.,False,5
6657,30,5,2021-10-17,monthly,1,games,This is a note for user 6657 subscription 3.,False,3
6658,20,15,2021-8-25,monthly,1,music,This is a note for user 6658 subscription 1.,False,5
6658,38,8,2021-4-10,monthly,1,food,This is a note for user 6658 subscription 2.,False,5
6659,32,14,2021-8-24,monthly,1,books,This is a note for user 6659 subscription 1.,False,4
6659,33,7,2021-9-27,monthly,1,books,This is a note for user 6659 subscription 2.,False,4
6659,9,6,2021-12-19,monthly,1,tv and movies,This is a note for user 6659 subscription 3.,False,5
6659,12,5,2021-5-26,monthly,1,music,This is a note for user 6659 subscription 4.,False,3
6659,30,14,2021-4-26,monthly,1,games,This is a note for user 6659 subscription 5.,False,2
6660,33,3,2021-10-27,monthly,1,books,This is a note for user 6660 subscription 1.,False,4
6660,34,18,2021-4-6,monthly,1,books,This is a note for user 6660 subscription 2.,False,4
6660,4,15,2021-2-11,monthly,1,tv and movies,This is a note for user 6660 subscription 3.,False,2
6660,5,13,2021-5-10,monthly,1,tv and movies,This is a note for user 6660 subscription 4.,False,3
6660,7,17,2021-9-22,monthly,1,tv and movies,This is a note for user 6660 subscription 5.,False,3
6660,8,10,2021-3-8,monthly,1,tv and movies,This is a note for user 6660 subscription 6.,False,4
6660,15,5,2021-7-10,monthly,1,music,This is a note for user 6660 subscription 7.,False,5
6660,27,4,2021-9-5,monthly,1,games,This is a note for user 6660 subscription 8.,False,1
6661,5,13,2021-8-19,monthly,1,tv and movies,This is a note for user 6661 subscription 1.,False,5
6661,14,15,2021-5-9,monthly,1,music,This is a note for user 6661 subscription 2.,False,3
6662,36,7,2021-7-24,monthly,1,food,This is a note for user 6662 subscription 1.,False,3
6662,5,10,2021-2-9,monthly,1,tv and movies,This is a note for user 6662 subscription 2.,False,5
6662,38,8,2021-10-17,monthly,1,food,This is a note for user 6662 subscription 3.,False,3
6663,1,9,2021-1-4,monthly,1,tv and movies,This is a note for user 6663 subscription 1.,False,3
6663,34,7,2021-5-5,monthly,1,books,This is a note for user 6663 subscription 2.,False,4
6663,12,6,2021-10-16,monthly,1,music,This is a note for user 6663 subscription 3.,False,4
6663,13,16,2021-3-17,monthly,1,music,This is a note for user 6663 subscription 4.,False,5
6663,27,9,2021-7-4,monthly,1,games,This is a note for user 6663 subscription 5.,False,3
6664,40,18,2021-7-12,monthly,1,food,This is a note for user 6664 subscription 1.,False,3
6664,33,3,2021-10-7,monthly,1,books,This is a note for user 6664 subscription 2.,False,5
6664,15,18,2021-12-20,monthly,1,music,This is a note for user 6664 subscription 3.,False,1
6665,17,12,2021-10-3,monthly,1,music,This is a note for user 6665 subscription 1.,False,4
6665,10,6,2021-7-8,monthly,1,tv and movies,This is a note for user 6665 subscription 2.,False,3
6665,35,5,2021-9-7,monthly,1,books,This is a note for user 6665 subscription 3.,False,3
6665,12,18,2021-8-10,monthly,1,music,This is a note for user 6665 subscription 4.,False,3
6666,4,14,2021-6-26,monthly,1,tv and movies,This is a note for user 6666 subscription 1.,False,5
6666,23,15,2021-6-5,monthly,1,games,This is a note for user 6666 subscription 2.,False,4
6666,24,15,2021-1-27,monthly,1,games,This is a note for user 6666 subscription 3.,False,4
6666,26,1,2021-3-15,monthly,1,games,This is a note for user 6666 subscription 4.,False,3
6666,28,4,2021-3-18,monthly,1,games,This is a note for user 6666 subscription 5.,False,4
6666,29,11,2021-10-22,monthly,1,games,This is a note for user 6666 subscription 6.,False,3
6667,40,13,2021-1-18,monthly,1,food,This is a note for user 6667 subscription 1.,False,3
6667,32,15,2021-8-1,monthly,1,books,This is a note for user 6667 subscription 2.,False,3
6668,24,11,2021-9-24,monthly,1,games,This is a note for user 6668 subscription 1.,False,2
6668,26,9,2021-7-9,monthly,1,games,This is a note for user 6668 subscription 2.,False,4
6669,3,20,2021-1-13,monthly,1,tv and movies,This is a note for user 6669 subscription 1.,False,3
6669,37,15,2021-7-27,monthly,1,food,This is a note for user 6669 subscription 2.,False,5
6669,38,6,2021-7-26,monthly,1,food,This is a note for user 6669 subscription 3.,False,4
6669,11,16,2021-4-15,monthly,1,music,This is a note for user 6669 subscription 4.,False,5
6669,12,18,2021-12-18,monthly,1,music,This is a note for user 6669 subscription 5.,False,4
6669,17,15,2021-3-19,monthly,1,music,This is a note for user 6669 subscription 6.,False,1
6669,19,5,2021-1-17,monthly,1,music,This is a note for user 6669 subscription 7.,False,4
6670,19,8,2021-1-26,monthly,1,music,This is a note for user 6670 subscription 1.,False,2
6670,27,12,2021-1-2,monthly,1,games,This is a note for user 6670 subscription 2.,False,5
6670,11,16,2021-10-17,monthly,1,music,This is a note for user 6670 subscription 3.,False,2
6670,6,12,2021-7-15,monthly,1,tv and movies,This is a note for user 6670 subscription 4.,False,4
6671,32,14,2021-1-15,monthly,1,books,This is a note for user 6671 subscription 1.,False,4
6671,34,19,2021-1-4,monthly,1,books,This is a note for user 6671 subscription 2.,False,2
6671,35,8,2021-7-12,monthly,1,books,This is a note for user 6671 subscription 3.,False,2
6671,30,7,2021-11-4,monthly,1,games,This is a note for user 6671 subscription 4.,False,5
6672,36,9,2021-4-19,monthly,1,food,This is a note for user 6672 subscription 1.,False,4
6672,22,10,2021-1-4,monthly,1,games,This is a note for user 6672 subscription 2.,False,5
6672,39,3,2021-2-10,monthly,1,food,This is a note for user 6672 subscription 3.,False,5
6673,1,1,2021-4-24,monthly,1,tv and movies,This is a note for user 6673 subscription 1.,False,5
6673,3,2,2021-9-1,monthly,1,tv and movies,This is a note for user 6673 subscription 2.,False,4
6673,6,11,2021-9-9,monthly,1,tv and movies,This is a note for user 6673 subscription 3.,False,5
6673,22,4,2021-12-28,monthly,1,games,This is a note for user 6673 subscription 4.,False,3
6673,23,14,2021-9-25,monthly,1,games,This is a note for user 6673 subscription 5.,False,5
6673,26,8,2021-9-18,monthly,1,games,This is a note for user 6673 subscription 6.,False,4
6673,30,14,2021-7-21,monthly,1,games,This is a note for user 6673 subscription 7.,False,5
